log_id,hole_id,depth_from,depth_to,rock_code,description,created_at
7185,HS433C,17.8,20.3,8,SI,2025-10-31 15:06:18.535439
7186,HS433C,20.3,21.6,5,CL,2025-10-31 15:06:18.535455
7187,HS433C,21.6,22.6,4,CBCL,2025-10-31 15:06:18.535472
7188,HS433C,22.6,23.6,5,CL,2025-10-31 15:06:18.535488
7189,HS433C,23.6,26.65,8,SI,2025-10-31 15:06:18.535505
7190,HS433C,26.65,26.85,2,CLLI,2025-10-31 15:06:18.535521
7191,HS433C,26.85,28.5,5,CL,2025-10-31 15:06:18.535538
7192,HS433C,28.5,30.0,86,SISA,2025-10-31 15:06:18.535554
7193,HS433C,30.0,31.5,5,CL,2025-10-31 15:06:18.535570
7194,HS433C,31.5,31.8,8,SI,2025-10-31 15:06:18.535587
7195,HS433C,31.8,32.7,5,CL,2025-10-31 15:06:18.535604
7196,HS433C,32.7,33.4,3,LICL,2025-10-31 15:06:18.535620
7197,HS433C,33.4,33.7,5,CL,2025-10-31 15:06:18.535637
7198,HS433C,33.7,33.95,2,CLLI,2025-10-31 15:06:18.535653
7199,HS433C,33.95,35.1,4,CBCL,2025-10-31 15:06:18.535670
7200,HS433C,35.1,35.5,4,CBCL,2025-10-31 15:06:18.535686
7201,HS433C,35.5,36.9,5,CL,2025-10-31 15:06:18.535703
7202,HS433C,36.9,37.2,3,LICL,2025-10-31 15:06:18.535719
7203,HS433C,37.2,37.3,4,CBCL,2025-10-31 15:06:18.535736
7204,HS433C,37.3,37.8,1,LI,2025-10-31 15:06:18.535752
7205,HS433C,37.8,38.7,4,CBCL,2025-10-31 15:06:18.535769
7206,HS433C,38.7,39.1,3,LICL,2025-10-31 15:06:18.535785
7207,HS433C,39.1,40.6,5,CL,2025-10-31 15:06:18.535802
7208,HS433C,40.6,41.65,4,CBCL,2025-10-31 15:06:18.535818
7209,HS433C,41.65,42.6,5,CL,2025-10-31 15:06:18.535834
7210,HS433C,42.6,43.1,4,CBCL,2025-10-31 15:06:18.535851
7211,HS433C,43.1,43.8,5,CL,2025-10-31 15:06:18.535867
7212,HS433C,43.8,45.0,86,SISA,2025-10-31 15:06:18.535883
7213,HS433C,45.0,45.8,5,CL,2025-10-31 15:06:18.535900
7214,HS433C,45.8,47.65,4,CBCL,2025-10-31 15:06:18.535916
7215,HS433C,47.65,48.45,58,CLSI,2025-10-31 15:06:18.535932
7216,HS433C,48.45,49.0,4,CBCL,2025-10-31 15:06:18.535949
7217,HS433C,49.0,49.45,5,CL,2025-10-31 15:06:18.535965
7218,HS433C,49.45,49.8,4,CBCL,2025-10-31 15:06:18.535982
7219,HS433C,49.8,50.8,5,CL,2025-10-31 15:06:18.535999
7220,HS433C,50.8,51.15,4,CBCL,2025-10-31 15:06:18.536016
7221,HS433C,51.15,51.5,2,CLLI,2025-10-31 15:06:18.536032
7222,HS433C,51.5,51.65,2,CLLI,2025-10-31 15:06:18.536048
7223,HS433C,51.65,51.9,4,CBCL,2025-10-31 15:06:18.536065
7224,HS433C,51.9,52.0,2,CLLI,2025-10-31 15:06:18.536081
7225,HS433C,52.0,52.4,1,LI,2025-10-31 15:06:18.536098
7226,HS433C,52.4,54.2,5,CL,2025-10-31 15:06:18.536115
7227,HS433C,54.2,54.8,85,SICL,2025-10-31 15:06:18.536131
7228,HS433C,54.8,55.7,5,CL,2025-10-31 15:06:18.536148
7229,HS433C,55.7,56.0,85,SICL,2025-10-31 15:06:18.536164
7230,HS433C,56.0,57.8,5,CL,2025-10-31 15:06:18.536181
7231,HS433C,57.8,58.1,1,LI,2025-10-31 15:06:18.536197
7232,HS433C,58.1,58.45,5,CL,2025-10-31 15:06:18.536213
7233,HS433C,58.45,58.55,4,CBCL,2025-10-31 15:06:18.536230
7234,HS433C,58.55,60.0,5,CL,2025-10-31 15:06:18.536246
7235,HS433C,60.0,61.9,85,SICL,2025-10-31 15:06:18.536264
7236,HS433C,61.9,63.0,5,CL,2025-10-31 15:06:18.536280
7237,HS433C,63.0,64.0,6,SA,2025-10-31 15:06:18.536296
7238,HS433C,64.0,64.8,56,CLSA,2025-10-31 15:06:18.536313
7239,HS433C,64.8,65.6,5,CL,2025-10-31 15:06:18.536330
7240,HS433C,65.6,66.7,85,SICL,2025-10-31 15:06:18.536347
7241,HS433C,66.7,67.3,5,CL,2025-10-31 15:06:18.536363
7242,HS433C,67.3,68.2,65,SACL,2025-10-31 15:06:18.536380
7243,HS433C,68.2,70.0,86,SISA,2025-10-31 15:06:18.536396
7244,HS433C,70.0,71.2,65,SACL,2025-10-31 15:06:18.536412
7245,HS433C,71.2,73.9,85,SICL,2025-10-31 15:06:18.536429
7246,HS433C,73.9,80.0,5,CL,2025-10-31 15:06:18.536445
7247,HS433C,80.0,80.8,8,SI,2025-10-31 15:06:18.536462
7248,HS433C,80.8,83.9,5,CL,2025-10-31 15:06:18.536478
7249,HS433C,83.9,84.3,8,SI,2025-10-31 15:06:18.536494
7250,HS433C,84.3,85.0,5,CL,2025-10-31 15:06:18.536511
7251,HS433C,85.0,85.9,85,SICL,2025-10-31 15:06:18.536527
7252,HS433C,85.9,87.4,5,CL,2025-10-31 15:06:18.536543
7253,HS433C,87.4,88.4,85,SICL,2025-10-31 15:06:18.536560
7254,HS433C,88.4,90.5,5,CL,2025-10-31 15:06:18.536576
7255,HS433C,90.5,91.6,85,SICL,2025-10-31 15:06:18.536593
7256,HS433C,91.6,94.0,5,CL,2025-10-31 15:06:18.536609
7257,HS433C,94.0,95.4,85,SICL,2025-10-31 15:06:18.536626
7258,HS433C,95.4,95.8,4,CBCL,2025-10-31 15:06:18.536643
7259,HS433C,95.8,97.3,5,CL,2025-10-31 15:06:18.536671
7260,HS433C,97.3,100.8,85,SICL,2025-10-31 15:06:18.536687
7261,HS433C,100.8,101.2,4,CBCL,2025-10-31 15:06:18.536704
7262,HS433C,101.2,102.0,68,SASI,2025-10-31 15:06:18.536720
7263,HS433C,102.0,106.1,85,SICL,2025-10-31 15:06:18.536736
7264,HS433C,106.1,107.5,5,CL,2025-10-31 15:06:18.536753
7265,HS433C,107.5,108.2,85,SICL,2025-10-31 15:06:18.536769
7266,HS433C,108.2,112.0,5,CL,2025-10-31 15:06:18.536786
7267,HS433C,112.0,113.9,85,SICL,2025-10-31 15:06:18.536802
7268,HS433C,113.9,115.0,5,CL,2025-10-31 15:06:18.536818
7269,HS433C,115.0,115.8,85,SICL,2025-10-31 15:06:18.536835
7270,HS433C,115.8,116.05,81,ST,2025-10-31 15:06:18.536851
7271,HS433C,116.05,117.4,5,CL,2025-10-31 15:06:18.536868
7272,HS433C,117.4,117.7,2,CLLI,2025-10-31 15:06:18.536884
7273,HS433C,117.7,119.6,5,CL,2025-10-31 15:06:18.536901
7274,HS433C,119.6,121.6,4,CBCL,2025-10-31 15:06:18.537040
7275,HS433C,121.6,122.0,3,LICL,2025-10-31 15:06:18.537070
7276,HS433C,122.0,122.95,5,CL,2025-10-31 15:06:18.537087
7277,HS433C,122.95,123.1,2,CLLI,2025-10-31 15:06:18.537104
7278,HS433C,123.1,123.25,5,CL,2025-10-31 15:06:18.537122
7279,HS433C,123.25,123.55,2,CLLI,2025-10-31 15:06:18.537139
7280,HS433C,123.55,124.3,4,CBCL,2025-10-31 15:06:18.537155
7281,HS433C,124.3,125.9,3,LICL,2025-10-31 15:06:18.537172
7282,HS433C,125.9,126.5,4,CBCL,2025-10-31 15:06:18.537188
7283,HS433C,126.5,127.0,1,LI,2025-10-31 15:06:18.537205
7284,HS433C,127.0,127.95,4,CBCL,2025-10-31 15:06:18.537221
7285,HS433C,127.95,128.9,5,CL,2025-10-31 15:06:18.537237
7286,HS433C,128.9,129.9,1,LI,2025-10-31 15:06:18.537254
7287,HS433C,129.9,130.9,4,CBCL,2025-10-31 15:06:18.537270
7288,HS433C,130.9,132.15,2,CLLI,2025-10-31 15:06:18.537287
7289,HS433C,132.15,134.1,3,LICL,2025-10-31 15:06:18.537303
7290,HS433C,134.1,134.4,1,LI,2025-10-31 15:06:18.537320
7291,HS433C,134.4,135.7,2,CLLI,2025-10-31 15:06:18.537336
7292,HS433C,135.7,136.55,4,CBCL,2025-10-31 15:06:18.537352
7293,HS433C,136.55,136.9,2,CLLI,2025-10-31 15:06:18.537369
7294,HS433C,136.9,138.0,4,CBCL,2025-10-31 15:06:18.537385
7295,HS433C,138.0,138.15,4,CBCL,2025-10-31 15:06:18.537401
7296,HS433C,138.15,138.5,2,CLLI,2025-10-31 15:06:18.537418
7297,HS433C,138.5,138.9,4,CBCL,2025-10-31 15:06:18.537435
7298,HS433C,138.9,139.25,4,CBCL,2025-10-31 15:06:18.537451
7299,HS433C,139.25,139.6,1,LI,2025-10-31 15:06:18.537470
7300,HS433C,139.6,139.8,2,CLLI,2025-10-31 15:06:18.537486
7301,HS433C,139.8,141.5,1,LI,2025-10-31 15:06:18.537503
7302,HS433C,141.5,142.6,1,LI,2025-10-31 15:06:18.537520
7303,HS433C,142.6,142.9,5,CL,2025-10-31 15:06:18.537536
7304,HS433C,142.9,143.1,2,CLLI,2025-10-31 15:06:18.537552
7305,HS433C,143.1,144.4,85,SICL,2025-10-31 15:06:18.537569
7306,HS433C,144.4,144.9,1,LI,2025-10-31 15:06:18.537586
7307,HS433C,144.9,146.4,4,CBCL,2025-10-31 15:06:18.537602
7308,HS433C,146.4,146.65,1,LI,2025-10-31 15:06:18.537618
7309,HS433C,146.65,147.0,4,CBCL,2025-10-31 15:06:18.537635
7310,HS433C,147.0,147.4,4,CBCL,2025-10-31 15:06:18.537651
7311,HS433C,147.4,149.0,1,LI,2025-10-31 15:06:18.537668
7312,HS433C,149.0,149.2,1,LI,2025-10-31 15:06:18.537684
7313,HS433C,149.2,150.7,1,LI,2025-10-31 15:06:18.537701
7314,HS433C,150.7,151.2,1,LI,2025-10-31 15:06:18.537717
7315,HS433C,151.2,151.8,1,LI,2025-10-31 15:06:18.537746
7316,HS433C,151.8,152.3,3,LICL,2025-10-31 15:06:18.537762
7317,HS433C,152.3,152.5,4,CBCL,2025-10-31 15:06:18.537780
7318,HS433C,152.5,153.0,4,CBCL,2025-10-31 15:06:18.537797
7319,HS433C,153.0,153.8,4,CBCL,2025-10-31 15:06:18.537813
7320,HS433C,153.8,154.2,2,CLLI,2025-10-31 15:06:18.537830
7321,HS433C,154.2,154.5,1,LI,2025-10-31 15:06:18.537846
7322,HS433C,154.5,155.0,5,CL,2025-10-31 15:06:18.537862
7323,HS433C,155.0,156.1,1,LI,2025-10-31 15:06:18.537879
7324,HS433C,156.1,156.65,1,LI,2025-10-31 15:06:18.537895
7325,HS433C,156.65,157.0,2,CLLI,2025-10-31 15:06:18.537912
7326,HS433C,157.0,158.0,2,CLLI,2025-10-31 15:06:18.537928
7327,HS433C,158.0,158.45,3,LICL,2025-10-31 15:06:18.537945
7328,HS433C,158.45,159.25,2,CLLI,2025-10-31 15:06:18.537961
7329,HS433C,159.25,161.85,5,CL,2025-10-31 15:06:18.537978
7330,HS433C,161.85,162.15,2,CLLI,2025-10-31 15:06:18.537994
7331,HS433C,162.15,162.3,4,CBCL,2025-10-31 15:06:18.538010
7332,HS433C,162.3,169.15,5,CL,2025-10-31 15:06:18.538027
7333,HS433C,169.15,169.5,4,CBCL,2025-10-31 15:06:18.538043
7334,HS433C,169.5,170.1,85,SICL,2025-10-31 15:06:18.538059
7335,HS433C,170.1,173.55,5,CL,2025-10-31 15:06:18.538076
7336,HS433C,173.55,173.95,85,SICL,2025-10-31 15:06:18.538093
7337,HS433C,173.95,176.7,5,CL,2025-10-31 15:06:18.538110
7338,HS433C,176.7,176.95,85,SICL,2025-10-31 15:06:18.538126
7339,HS433C,176.95,180.0,5,CL,2025-10-31 15:06:18.538143
7340,HS433C,180.0,181.2,6,SA,2025-10-31 15:06:18.538159
7341,HS433C,181.2,182.6,5,CL,2025-10-31 15:06:18.538175
7342,HS433C,182.6,184.8,5,CL,2025-10-31 15:06:18.538193
7343,HS433C,184.8,185.1,5,CL,2025-10-31 15:06:18.538209
7344,HS433C,185.1,185.8,58,CLSI,2025-10-31 15:06:18.538225
7345,HS433C,185.8,186.3,58,CLSI,2025-10-31 15:06:18.538242
7346,HS433C,186.3,186.6,58,CLSI,2025-10-31 15:06:18.538258
7347,HS433C,186.6,187.4,5,CL,2025-10-31 15:06:18.538274
7348,HS433C,187.4,187.8,85,SICL,2025-10-31 15:06:18.538291
7349,HS433C,187.8,191.75,5,CL,2025-10-31 15:06:18.538307
7350,HS433C,191.75,191.9,4,CBCL,2025-10-31 15:06:18.538323
7351,HS433C,191.9,192.15,2,CLLI,2025-10-31 15:06:18.538340
7352,HS433C,192.15,195.85,5,CL,2025-10-31 15:06:18.538357
7353,HS433C,195.85,196.55,4,CBCL,2025-10-31 15:06:18.538374
7354,HS433C,196.55,196.95,1,LI,2025-10-31 15:06:18.538390
7355,HS433C,196.95,197.8,4,CBCL,2025-10-31 15:06:18.538407
7356,HS433C,197.8,198.4,1,LI,2025-10-31 15:06:18.538424
7357,HS433C,198.4,198.5,81,ST,2025-10-31 15:06:18.538440
7358,HS433C,198.5,198.85,1,LI,2025-10-31 15:06:18.538457
7359,HS433C,198.85,199.25,4,CBCL,2025-10-31 15:06:18.538473
7360,HS433C,199.25,199.5,1,LI,2025-10-31 15:06:18.538489
7361,HS433C,199.5,200.0,4,CBCL,2025-10-31 15:06:18.538506
7362,HS433C,200.0,200.15,1,LI,2025-10-31 15:06:18.538522
7363,HS433C,200.15,200.8,4,CBCL,2025-10-31 15:06:18.538540
7364,HS433C,200.8,202.2,1,LI,2025-10-31 15:06:18.538556
7365,HS433C,202.2,202.6,81,ST,2025-10-31 15:06:18.538573
7366,HS433C,202.6,202.8,1,LI,2025-10-31 15:06:18.538589
7367,HS433C,202.8,203.1,4,CBCL,2025-10-31 15:06:18.538605
7368,HS433C,203.1,203.2,1,LI,2025-10-31 15:06:18.538622
7369,HS433C,203.2,203.3,4,CBCL,2025-10-31 15:06:18.538638
7370,HS433C,203.3,204.8,1,LI,2025-10-31 15:06:18.538665
7371,HS433C,204.8,205.1,1,LI,2025-10-31 15:06:18.538682
7372,HS433C,205.1,206.0,3,LICL,2025-10-31 15:06:18.538698
7373,HS433C,206.0,206.4,3,LICL,2025-10-31 15:06:18.538715
7374,HS433C,206.4,206.7,3,LICL,2025-10-31 15:06:18.538731
7375,HS433C,206.7,207.0,3,LICL,2025-10-31 15:06:18.538748
7376,HS433C,207.0,208.2,1,LI,2025-10-31 15:06:18.538765
7377,HS433C,208.2,208.5,1,LI,2025-10-31 15:06:18.538781
7378,HS433C,208.5,209.0,1,LI,2025-10-31 15:06:18.538798
7379,HS433C,209.0,210.5,1,LI,2025-10-31 15:06:18.538814
7380,HS433C,210.5,211.0,1,LI,2025-10-31 15:06:18.538831
7381,HS433C,211.0,213.0,1,LI,2025-10-31 15:06:18.538847
7382,HS433C,213.0,213.1,1,LI,2025-10-31 15:06:18.538864
7383,HS433C,213.1,215.0,1,LI,2025-10-31 15:06:18.538880
7384,HS433C,215.0,216.1,1,LI,2025-10-31 15:06:18.538897
7385,HS433C,216.1,217.0,1,LI,2025-10-31 15:06:18.538913
7386,HS433C,217.0,217.2,1,LI,2025-10-31 15:06:18.538929
7387,HS433C,217.2,219.0,1,LI,2025-10-31 15:06:18.538946
7388,HS433C,219.0,219.5,1,LI,2025-10-31 15:06:18.538962
7389,HS433C,219.5,220.0,81,ST,2025-10-31 15:06:18.538983
7390,HS433C,220.0,220.5,1,LI,2025-10-31 15:06:18.539000
7391,HS433C,220.5,222.0,1,LI,2025-10-31 15:06:18.539016
7392,HS433C,222.0,222.2,5,CL,2025-10-31 15:06:18.539033
7393,HS433C,222.2,222.6,1,LI,2025-10-31 15:06:18.539049
7394,HS433C,222.6,222.85,5,CL,2025-10-31 15:06:18.539065
7395,HS433C,222.85,223.2,2,CLLI,2025-10-31 15:06:18.539082
7396,HS433C,223.2,224.3,1,LI,2025-10-31 15:06:18.539099
7397,HS433C,224.3,224.8,1,LI,2025-10-31 15:06:18.539115
7398,HS433C,224.8,225.0,1,LI,2025-10-31 15:06:18.539132
7399,HS433C,225.0,226.3,1,LI,2025-10-31 15:06:18.539148
7400,HS433C,226.3,227.0,1,LI,2025-10-31 15:06:18.539164
7401,HS433C,227.0,227.4,1,LI,2025-10-31 15:06:18.539181
7402,HS433C,227.4,227.75,1,LI,2025-10-31 15:06:18.539201
7403,HS433C,227.75,228.1,81,ST,2025-10-31 15:06:18.539223
7404,HS433C,228.1,229.0,1,LI,2025-10-31 15:06:18.539240
7405,HS433C,229.0,229.8,1,LI,2025-10-31 15:06:18.539256
7406,HS433C,229.8,231.8,1,LI,2025-10-31 15:06:18.539272
7407,HS433C,231.8,232.5,1,LI,2025-10-31 15:06:18.539289
7408,HS433C,232.5,232.6,2,CLLI,2025-10-31 15:06:18.539305
7409,HS433C,232.6,232.85,1,LI,2025-10-31 15:06:18.539321
7410,HS433C,232.85,233.0,1,LI,2025-10-31 15:06:18.539338
7411,HS433C,233.0,233.45,1,LI,2025-10-31 15:06:18.539354
7412,HS433C,233.45,234.0,1,LI,2025-10-31 15:06:18.539371
7413,HS433C,234.0,234.8,1,LI,2025-10-31 15:06:18.539387
7414,HS433C,234.8,235.5,1,LI,2025-10-31 15:06:18.539404
7415,HS433C,235.5,236.8,1,LI,2025-10-31 15:06:18.539421
7416,HS433C,236.8,237.0,1,LI,2025-10-31 15:06:18.539437
7417,HS433C,237.0,238.8,1,LI,2025-10-31 15:06:18.539454
7418,HS433C,238.8,240.8,1,LI,2025-10-31 15:06:18.539470
7419,HS433C,240.8,241.0,1,LI,2025-10-31 15:06:18.539487
7420,HS433C,241.0,241.2,2,CLLI,2025-10-31 15:06:18.539503
7421,HS433C,241.2,241.8,1,LI,2025-10-31 15:06:18.539520
7422,HS433C,241.8,242.3,1,LI,2025-10-31 15:06:18.539536
7423,HS433C,242.3,242.8,2,CLLI,2025-10-31 15:06:18.539552
7424,HS433C,242.8,243.4,1,LI,2025-10-31 15:06:18.539569
7425,HS433C,243.4,243.8,1,LI,2025-10-31 15:06:18.539585
7426,HS433C,243.8,244.8,1,LI,2025-10-31 15:06:18.539602
7427,HS433C,244.8,245.1,1,LI,2025-10-31 15:06:18.539622
7428,HS433C,245.1,245.2,1,LI,2025-10-31 15:06:18.539639
7429,HS433C,245.2,245.6,1,LI,2025-10-31 15:06:18.539657
7430,HS433C,245.6,246.4,1,LI,2025-10-31 15:06:18.539674
7431,HS433C,246.4,247.1,2,CLLI,2025-10-31 15:06:18.539690
7432,HS433C,247.1,247.45,4,CBCL,2025-10-31 15:06:18.539707
7433,HS433C,247.45,249.0,1,LI,2025-10-31 15:06:18.539723
7434,HS433C,249.0,249.3,1,LI,2025-10-31 15:06:18.539741
7435,HS433C,249.3,249.45,3,LICL,2025-10-31 15:06:18.539757
7436,HS433C,249.45,249.65,1,LI,2025-10-31 15:06:18.539774
7437,HS433C,249.65,250.8,1,LI,2025-10-31 15:06:18.539790
7438,HS433C,250.8,251.9,1,LI,2025-10-31 15:06:18.539807
7439,HS433C,251.9,252.75,5,CL,2025-10-31 15:06:18.539823
7440,HS433C,252.75,253.0,1,LI,2025-10-31 15:06:18.539840
7441,HS433C,253.0,254.0,5,CL,2025-10-31 15:06:18.539856
7442,HS433C,254.0,254.6,1,LI,2025-10-31 15:06:18.539873
7443,HS433C,254.6,254.75,4,CBCL,2025-10-31 15:06:18.539889
7444,HS433C,254.75,255.35,1,LI,2025-10-31 15:06:18.539906
7445,HS433C,255.35,255.6,5,CL,2025-10-31 15:06:18.539922
7446,HS433C,255.6,257.5,1,LI,2025-10-31 15:06:18.539939
7447,HS433C,257.5,257.8,2,CLLI,2025-10-31 15:06:18.539955
7448,HS433C,257.8,259.5,1,LI,2025-10-31 15:06:18.539972
7449,HS433C,259.5,261.3,1,LI,2025-10-31 15:06:18.539988
7450,HS433C,261.3,263.2,1,LI,2025-10-31 15:06:18.540004
7451,HS433C,263.2,263.5,81,ST,2025-10-31 15:06:18.540021
7452,HS433C,263.5,264.0,3,LICL,2025-10-31 15:06:18.540037
7453,HS433C,264.0,265.8,2,CLLI,2025-10-31 15:06:18.540054
7454,HS433C,265.8,267.4,1,LI,2025-10-31 15:06:18.540070
7455,HS433C,267.4,269.4,1,LI,2025-10-31 15:06:18.540087
7456,HS433C,269.4,271.4,1,LI,2025-10-31 15:06:18.540103
7457,HS433C,271.4,271.65,1,LI,2025-10-31 15:06:18.540120
7458,HS433C,271.65,272.3,5,CL,2025-10-31 15:06:18.540136
7459,HS433C,272.3,272.8,1,LI,2025-10-31 15:06:18.540153
7460,HS433C,272.8,274.4,1,LI,2025-10-31 15:06:18.540169
7461,HS433C,274.4,276.4,1,LI,2025-10-31 15:06:18.540186
7462,HS433C,276.4,278.4,1,LI,2025-10-31 15:06:18.540202
7463,HS433C,278.4,280.3,1,LI,2025-10-31 15:06:18.540218
7464,HS433C,280.3,281.0,1,LI,2025-10-31 15:06:18.540235
7465,HS433C,281.0,281.2,2,CLLI,2025-10-31 15:06:18.540251
7466,HS433C,281.2,282.3,1,LI,2025-10-31 15:06:18.540267
7467,HS433C,282.3,282.6,4,CBCL,2025-10-31 15:06:18.540284
7468,HS433C,282.6,284.0,1,LI,2025-10-31 15:06:18.540311
7469,HS433C,284.0,284.2,4,CBCL,2025-10-31 15:06:18.540328
7470,HS433C,284.2,284.6,1,LI,2025-10-31 15:06:18.540344
7471,HS433C,284.6,285.05,4,CBCL,2025-10-31 15:06:18.540360
7472,HS433C,285.05,285.4,1,LI,2025-10-31 15:06:18.540377
7473,HS433C,285.4,287.4,1,LI,2025-10-31 15:06:18.540394
7474,HS433C,287.4,288.5,1,LI,2025-10-31 15:06:18.540410
7475,HS433C,288.5,288.8,1,LI,2025-10-31 15:06:18.540427
7476,HS433C,288.8,290.0,1,LI,2025-10-31 15:06:18.540443
7477,HS433C,290.0,291.4,1,LI,2025-10-31 15:06:18.540460
7478,HS433C,291.4,292.65,5,CL,2025-10-31 15:06:18.540476
7479,HS433C,292.65,293.2,1,LI,2025-10-31 15:06:18.540493
7480,HS433C,293.2,294.3,5,CL,2025-10-31 15:06:18.540509
7481,HS433C,294.3,294.6,1,LI,2025-10-31 15:06:18.540528
7482,HS433C,294.6,294.85,5,CL,2025-10-31 15:06:18.540544
7483,HS433C,294.85,295.05,1,LI,2025-10-31 15:06:18.540560
7484,HS433C,295.05,295.35,4,CBCL,2025-10-31 15:06:18.540577
7485,HS433C,295.35,297.5,5,CL,2025-10-31 15:06:18.540593
7486,HS433C,740664.082,2181500.011,,,2025-10-31 15:06:18.535173
7487,HS433C,,,,,2025-10-31 15:06:18.535189
7488,HS435C,0.0,6.0,9,SO,2025-10-31 15:06:18.540642
7489,HS435C,6.0,12.0,5,CL,2025-10-31 15:06:18.540658
7490,HS435C,12.0,21.0,5,CL,2025-10-31 15:06:18.540675
7491,HS435C,21.0,24.0,85,SICL,2025-10-31 15:06:18.540692
7492,HS435C,24.0,25.0,65,SACL,2025-10-31 15:06:18.540709
7493,HS435C,25.0,28.0,85,SICL,2025-10-31 15:06:18.540726
7494,HS435C,28.0,30.4,5,CL,2025-10-31 15:06:18.540742
7495,HS435C,30.4,31.2,85,SICL,2025-10-31 15:06:18.540758
7496,HS435C,31.2,31.8,65,SACL,2025-10-31 15:06:18.540775
7497,HS435C,31.8,33.8,85,SICL,2025-10-31 15:06:18.540791
7498,HS435C,33.8,34.7,65,SACL,2025-10-31 15:06:18.540807
7499,HS435C,34.7,38.0,85,SICL,2025-10-31 15:06:18.540824
7500,HS435C,38.0,38.15,65,SACL,2025-10-31 15:06:18.540840
7501,HS435C,38.15,39.5,85,SICL,2025-10-31 15:06:18.540857
7502,HS435C,39.5,41.7,5,CL,2025-10-31 15:06:18.540873
7503,HS435C,41.7,42.6,85,SICL,2025-10-31 15:06:18.540889
7504,HS435C,42.6,43.2,5,CL,2025-10-31 15:06:18.540906
7505,HS435C,43.2,44.2,85,SICL,2025-10-31 15:06:18.540922
7506,HS435C,44.2,48.0,5,CL,2025-10-31 15:06:18.540939
7507,HS435C,48.0,50.0,85,SICL,2025-10-31 15:06:18.540955
7508,HS435C,50.0,53.8,5,CL,2025-10-31 15:06:18.540971
7509,HS435C,53.8,54.7,85,SICL,2025-10-31 15:06:18.540988
7510,HS435C,54.7,54.9,5,CL,2025-10-31 15:06:18.541004
7511,HS435C,54.9,55.5,4,CBCL,2025-10-31 15:06:18.541020
7512,HS435C,55.5,56.5,5,CL,2025-10-31 15:06:18.541038
7513,HS435C,56.5,58.0,4,CBCL,2025-10-31 15:06:18.541055
7514,HS435C,58.0,58.2,6,SA,2025-10-31 15:06:18.541071
7515,HS435C,58.2,59.6,5,CL,2025-10-31 15:06:18.541088
7516,HS435C,59.6,59.8,6,SA,2025-10-31 15:06:18.541104
7517,HS435C,59.8,60.0,65,SACL,2025-10-31 15:06:18.541120
7518,HS435C,60.0,60.2,6,SA,2025-10-31 15:06:18.541137
7519,HS435C,60.2,61.7,5,CL,2025-10-31 15:06:18.541153
7520,HS435C,61.7,61.9,85,SICL,2025-10-31 15:06:18.541170
7521,HS435C,61.9,62.3,4,CBCL,2025-10-31 15:06:18.541186
7522,HS435C,62.3,63.7,5,CL,2025-10-31 15:06:18.541202
7523,HS435C,63.7,65.2,85,SICL,2025-10-31 15:06:18.541219
7524,HS435C,65.2,66.5,5,CL,2025-10-31 15:06:18.541235
7525,HS435C,66.5,66.65,6,SA,2025-10-31 15:06:18.541252
7526,HS435C,66.65,67.6,5,CL,2025-10-31 15:06:18.541268
7527,HS435C,67.6,68.1,85,SICL,2025-10-31 15:06:18.541285
7528,HS435C,68.1,68.15,6,SA,2025-10-31 15:06:18.541301
7529,HS435C,68.15,69.7,5,CL,2025-10-31 15:06:18.541318
7530,HS435C,69.7,70.7,85,SICL,2025-10-31 15:06:18.541334
7531,HS435C,70.7,73.3,5,CL,2025-10-31 15:06:18.541351
7532,HS435C,73.3,74.2,4,CBCL,2025-10-31 15:06:18.541368
7533,HS435C,74.2,74.8,5,CL,2025-10-31 15:06:18.541384
7534,HS435C,74.8,75.3,4,CBCL,2025-10-31 15:06:18.541400
7535,HS435C,75.3,75.4,5,CL,2025-10-31 15:06:18.541417
7536,HS435C,75.4,76.75,85,SICL,2025-10-31 15:06:18.541433
7537,HS435C,76.75,76.8,6,SA,2025-10-31 15:06:18.541449
7538,HS435C,76.8,77.4,85,SICL,2025-10-31 15:06:18.541466
7539,HS435C,77.4,77.6,6,SA,2025-10-31 15:06:18.541482
7540,HS435C,77.6,79.2,5,CL,2025-10-31 15:06:18.541499
7541,HS435C,79.2,80.25,65,SACL,2025-10-31 15:06:18.541515
7542,HS435C,80.25,80.8,85,SICL,2025-10-31 15:06:18.541531
7543,HS435C,80.8,81.8,5,CL,2025-10-31 15:06:18.541548
7544,HS435C,81.8,82.2,4,CBCL,2025-10-31 15:06:18.541564
7545,HS435C,82.2,82.8,5,CL,2025-10-31 15:06:18.541581
7546,HS435C,82.8,83.1,3,LICL,2025-10-31 15:06:18.541597
7547,HS435C,83.1,83.5,5,CL,2025-10-31 15:06:18.541613
7548,HS435C,83.5,83.8,3,LICL,2025-10-31 15:06:18.541630
7549,HS435C,83.8,84.75,5,CL,2025-10-31 15:06:18.541646
7550,HS435C,84.75,84.85,85,SICL,2025-10-31 15:06:18.541663
7551,HS435C,84.85,85.7,5,CL,2025-10-31 15:06:18.541680
7552,HS435C,85.7,86.0,4,CBCL,2025-10-31 15:06:18.541697
7553,HS435C,86.0,87.1,1,LI,2025-10-31 15:06:18.541713
7554,HS435C,87.1,88.0,4,CBCL,2025-10-31 15:06:18.541730
7555,HS435C,88.0,88.4,2,CLLI,2025-10-31 15:06:18.541746
