sample_id,hole_id,depth_from,depth_to,sample_no,im,tm,ash,vm,fc,sulphur,gross_cv,net_cv,sg,rd,hgi,seam_quality_id,seam_73_id,seam_code_quality_original,analysis_date,lab_name,remarks,created_at,updated_at
4778,HS552C,102.5,103.0,HS552C_4778,6.95,36.71,27.860258,24.271715,11.158027,0.4,,,,,,,,,,,,2025-10-31 15:06:20.971580,2025-10-31 15:06:20.971580
4779,HS552C,103.0,104.3,HS552C_4779,8.68,38.23,25.961931,24.145893,11.662176,0.57,,,,,,,,,,,,2025-10-31 15:06:20.971604,2025-10-31 15:06:20.971605
4780,HS552C,105.4,106.4,HS552C_4780,7.8,36.62,30.885074,23.178066,9.31686,0.59,,,,,,,,,,,,2025-10-31 15:06:20.971628,2025-10-31 15:06:20.971628
4781,HS552C,106.4,107.0,HS552C_4781,7.8,36.62,30.885074,23.178066,9.31686,0.59,,,,,,,,,,,,2025-10-31 15:06:20.971651,2025-10-31 15:06:20.971652
4782,HS552C,107.0,107.3,HS552C_4782,8.56,38.25,22.569625,25.570675,13.6097,0.61,,,,,,,,,,,,2025-10-31 15:06:20.971674,2025-10-31 15:06:20.971674
4783,HS552C,107.3,108.7,HS552C_4783,8.56,38.25,22.569625,25.570675,13.6097,0.61,,,,,,,,,,,,2025-10-31 15:06:20.971697,2025-10-31 15:06:20.971697
4784,HS552C,117.6,118.7,HS552C_4784,8.36,36.84,24.859776,25.756648,12.543576,0.45,,,,,,,,,,,,2025-10-31 15:06:20.971720,2025-10-31 15:06:20.971720
4785,HS552C,118.7,119.3,HS552C_4785,10.27,37.81,20.199312,26.67951,15.311178,0.69,,,,,,,,,,,,2025-10-31 15:06:20.971742,2025-10-31 15:06:20.971743
4786,HS552C,119.3,120.5,HS552C_4786,6.11,37.67,27.873976,23.984584,10.47144,0.53,,,,,,,,,,,,2025-10-31 15:06:20.971765,2025-10-31 15:06:20.971766
4787,HS552C,120.5,120.7,HS552C_4787,6.01,31.89,41.022653,20.916581,6.170766,0.55,,,,,,,,,,,,2025-10-31 15:06:20.971788,2025-10-31 15:06:20.971789
4788,HS552C,120.7,121.7,HS552C_4788,3.28,25.82,60.004202,11.861382,2.314416,0.26,,,,,,,,,,,,2025-10-31 15:06:20.971811,2025-10-31 15:06:20.971812
4789,HS552C,121.7,123.0,HS552C_4789,7.0,34.99,32.615517,22.350438,10.044045,0.7,,,,,,,,,,,,2025-10-31 15:06:20.971834,2025-10-31 15:06:20.971834
4790,HS552C,123.0,124.0,HS552C_4790,8.94,36.75,28.127275,23.4531,11.67595,0.44,,,,,,,,,,,,2025-10-31 15:06:20.971857,2025-10-31 15:06:20.971857
4791,HS552C,124.0,124.3,HS552C_4791,5.22,31.46,45.023926,19.437944,4.07813,0.3,,,,,,,,,,,,2025-10-31 15:06:20.971879,2025-10-31 15:06:20.971880
4792,HS552C,124.3,125.4,HS552C_4792,5.22,31.46,45.023926,19.437944,4.07813,0.3,,,,,,,,,,,,2025-10-31 15:06:20.971902,2025-10-31 15:06:20.971903
4793,HS552C,125.4,126.3,HS552C_4793,10.16,35.84,30.437504,23.206672,10.515824,0.35,,,,,,,,,,,,2025-10-31 15:06:20.971925,2025-10-31 15:06:20.971926
4794,HS552C,126.3,126.5,HS552C_4794,6.64,35.61,35.92962,20.965384,7.494996,0.47,,,,,,,,,,,,2025-10-31 15:06:20.971948,2025-10-31 15:06:20.971948
4795,HS552C,126.5,126.9,HS552C_4795,6.64,35.61,35.92962,20.965384,7.494996,0.47,,,,,,,,,,,,2025-10-31 15:06:20.971970,2025-10-31 15:06:20.971971
4796,HS552C,126.9,127.2,HS552C_4796,6.64,35.61,35.92962,20.965384,7.494996,0.47,,,,,,,,,,,,2025-10-31 15:06:20.971993,2025-10-31 15:06:20.971993
4797,HS552C,127.2,127.9,HS552C_4797,6.64,35.61,35.92962,20.965384,7.494996,0.47,,,,,,,,,,,,2025-10-31 15:06:20.972016,2025-10-31 15:06:20.972016
4798,HS552C,128.6,129.4,HS552C_4798,5.67,33.14,39.828502,19.449574,7.581924,0.4,,,,,,,,,,,,2025-10-31 15:06:20.972038,2025-10-31 15:06:20.972039
4799,HS552C,130.0,130.6,HS552C_4799,7.13,37.74,24.928904,23.727286,13.60381,0.47,,,,,,,,,,,,2025-10-31 15:06:20.972061,2025-10-31 15:06:20.972061
4800,HS552C,130.6,131.0,HS552C_4800,5.8,29.72,47.375748,17.260768,5.643484,0.34,,,,,,,,,,,,2025-10-31 15:06:20.972083,2025-10-31 15:06:20.972084
4801,HS552C,132.1,133.0,HS552C_4801,6.49,32.12,40.463268,19.237192,8.186328,0.51,,,,,,,,,,,,2025-10-31 15:06:20.972106,2025-10-31 15:06:20.972107
4802,HS552C,133.0,134.2,HS552C_4802,6.49,32.12,40.463268,19.237192,8.186328,0.51,,,,,,,,,,,,2025-10-31 15:06:20.972128,2025-10-31 15:06:20.972129
4803,HS552C,178.6,179.2,HS552C_4803,9.49,36.21,24.897237,25.764781,13.127982,0.57,,,,,,,,,,,,2025-10-31 15:06:20.972151,2025-10-31 15:06:20.972152
4804,HS552C,180.5,181.4,HS552C_4804,7.09,33.18,30.216004,25.117638,11.486358,0.5,,,,,,,,,,,,2025-10-31 15:06:20.972174,2025-10-31 15:06:20.972175
4805,HS552C,184.2,184.4,HS552C_4805,6.04,30.22,45.859416,17.786922,6.133662,0.43,,,,,,,,,,,,2025-10-31 15:06:20.972197,2025-10-31 15:06:20.972197
4806,HS552C,184.4,185.7,HS552C_4806,11.13,38.31,14.959825,28.661174,18.069001,0.6,,,,,,,,,,,,2025-10-31 15:06:20.972219,2025-10-31 15:06:20.972220
4807,HS552C,185.7,186.3,HS552C_4807,11.13,38.31,14.959825,28.661174,18.069001,0.6,,,,,,,,,,,,2025-10-31 15:06:20.972242,2025-10-31 15:06:20.972242
4808,HS552C,186.3,186.8,HS552C_4808,11.13,38.31,14.959825,28.661174,18.069001,0.6,,,,,,,,,,,,2025-10-31 15:06:20.972264,2025-10-31 15:06:20.972265
4809,HS552C,186.8,187.0,HS552C_4809,11.13,38.31,14.959825,28.661174,18.069001,0.6,,,,,,,,,,,,2025-10-31 15:06:20.972287,2025-10-31 15:06:20.972288
4810,HS552C,187.0,188.2,HS552C_4810,9.19,37.84,16.864008,28.804944,16.491048,0.32,,,,,,,,,,,,2025-10-31 15:06:20.972309,2025-10-31 15:06:20.972310
4811,HS552C,188.2,188.7,HS552C_4811,9.19,37.84,16.864008,28.804944,16.491048,0.32,,,,,,,,,,,,2025-10-31 15:06:20.972346,2025-10-31 15:06:20.972347
4812,HS552C,188.7,189.8,HS552C_4812,7.96,26.73,49.669733,18.083036,5.517231,0.63,,,,,,,,,,,,2025-10-31 15:06:20.972369,2025-10-31 15:06:20.972370
4813,HS552C,189.8,190.7,HS552C_4813,7.96,26.73,49.669733,18.083036,5.517231,0.63,,,,,,,,,,,,2025-10-31 15:06:20.972392,2025-10-31 15:06:20.972393
4814,HS552C,190.7,191.0,HS552C_4814,7.37,36.14,22.25521,26.744568,14.860222,0.51,,,,,,,,,,,,2025-10-31 15:06:20.972415,2025-10-31 15:06:20.972416
4815,HS552C,191.0,192.2,HS552C_4815,14.29,33.24,28.833644,25.5357,12.390656,0.33,,,,,,,,,,,,2025-10-31 15:06:20.972438,2025-10-31 15:06:20.972438
4816,HS552C,192.2,193.2,HS552C_4816,5.9,27.74,46.123558,19.820918,6.32275,0.67,,,,,,,,,,,,2025-10-31 15:06:20.972461,2025-10-31 15:06:20.972462
4817,HS552C,193.2,194.0,HS552C_4817,10.67,40.87,13.0086,27.093366,19.028034,0.449462135900593,,,,,,,,,,,,2025-10-31 15:06:20.972484,2025-10-31 15:06:20.972485
4818,HS552C,194.0,195.8,HS552C_4818,11.16,41.64,10.691552,26.886452,20.787832,0.503272886087348,,,,,,,,,,,,2025-10-31 15:06:20.972507,2025-10-31 15:06:20.972507
4819,HS552C,195.8,196.0,HS552C_4819,11.16,41.64,10.691552,26.886452,20.787832,0.503272886087348,,,,,,,,,,,,2025-10-31 15:06:20.972530,2025-10-31 15:06:20.972530
4820,HS552C,196.0,196.3,HS552C_4820,10.52,41.84,9.183464,27.934248,21.042288,0.591583656683058,,,,,,,,,,,,2025-10-31 15:06:20.972552,2025-10-31 15:06:20.972553
4821,HS552C,196.3,197.7,HS552C_4821,10.52,41.84,9.183464,27.934248,21.042288,0.591583656683058,,,,,,,,,,,,2025-10-31 15:06:20.972575,2025-10-31 15:06:20.972576
4822,HS552C,197.7,198.0,HS552C_4822,10.52,41.84,9.183464,27.934248,21.042288,0.591583656683058,,,,,,,,,,,,2025-10-31 15:06:20.972597,2025-10-31 15:06:20.972598
4823,HS552C,198.0,199.8,HS552C_4823,15.24,41.98,8.26785,27.547896,22.210056,0.569432484662577,,,,,,,,,,,,2025-10-31 15:06:20.972620,2025-10-31 15:06:20.972620
4824,HS552C,199.8,200.0,HS552C_4824,15.24,41.98,8.26785,27.547896,22.210056,0.569432484662577,,,,,,,,,,,,2025-10-31 15:06:20.972642,2025-10-31 15:06:20.972643
4825,HS552C,200.0,200.6,HS552C_4825,14.34,39.26,12.002224,29.112682,19.625094,0.415727931356526,,,,,,,,,,,,2025-10-31 15:06:20.972665,2025-10-31 15:06:20.972665
4826,HS552C,200.6,201.9,HS552C_4826,14.34,39.26,12.002224,29.112682,19.625094,0.415727931356526,,,,,,,,,,,,2025-10-31 15:06:20.972688,2025-10-31 15:06:20.972688
4827,HS552C,201.9,202.0,HS552C_4827,14.34,39.26,12.002224,29.112682,19.625094,0.415727931356526,,,,,,,,,,,,2025-10-31 15:06:20.972710,2025-10-31 15:06:20.972711
4828,HS552C,202.0,203.9,HS552C_4828,9.48,37.75,17.5296,28.884,15.8364,0.361623536235086,,,,,,,,,,,,2025-10-31 15:06:20.972733,2025-10-31 15:06:20.972733
4829,HS552C,203.9,204.0,HS552C_4829,9.48,37.75,17.5296,28.884,15.8364,0.361623536235086,,,,,,,,,,,,2025-10-31 15:06:20.972755,2025-10-31 15:06:20.972756
4830,HS552C,204.0,204.4,HS552C_4830,14.68,38.71,12.975093,29.100492,19.220544,0.488567215189873,,,,,,,,,,,,2025-10-31 15:06:20.972799,2025-10-31 15:06:20.972800
4831,HS552C,204.4,204.5,HS552C_4831,14.68,38.71,12.975093,29.100492,19.220544,0.488567215189873,,,,,,,,,,,,2025-10-31 15:06:20.972822,2025-10-31 15:06:20.972823
4832,HS552C,204.5,206.0,HS552C_4832,14.68,38.71,12.975093,29.100492,19.220544,0.488567215189873,,,,,,,,,,,,2025-10-31 15:06:20.972845,2025-10-31 15:06:20.972845
4833,HS552C,206.0,206.4,HS552C_4833,14.68,38.71,12.975093,29.100492,19.220544,0.488567215189873,,,,,,,,,,,,2025-10-31 15:06:20.972867,2025-10-31 15:06:20.972868
4834,HS552C,207.0,207.5,HS552C_4834,10.04,31.84,36.05664,23.27664,8.82672,0.94,,,,,,,,,,,,2025-10-31 15:06:20.972889,2025-10-31 15:06:20.972890
4835,HS552C,207.8,208.0,HS552C_4835,12.4,28.51,42.522252,23.048376,5.912223,0.69,,,,,,,,,,,,2025-10-31 15:06:20.972912,2025-10-31 15:06:20.972913
4836,HS552C,208.0,208.3,HS552C_4836,8.74,36.63,17.154259,28.953753,17.261988,0.817227186061801,,,,,,,,,,,,2025-10-31 15:06:20.972935,2025-10-31 15:06:20.972935
4837,HS552C,208.3,209.6,HS552C_4837,8.74,36.63,17.154259,28.953753,17.261988,0.817227186061801,,,,,,,,,,,,2025-10-31 15:06:20.972957,2025-10-31 15:06:20.972958
4838,HS552C,209.6,210.0,HS552C_4838,8.74,36.63,17.154259,28.953753,17.261988,0.817227186061801,,,,,,,,,,,,2025-10-31 15:06:20.972979,2025-10-31 15:06:20.972980
4839,HS552C,210.0,210.8,HS552C_4839,9.21,37.38,15.90548,28.842772,17.865486,0.580347179204758,,,,,,,,,,,,2025-10-31 15:06:20.973002,2025-10-31 15:06:20.973003
4840,HS552C,210.8,211.0,HS552C_4840,9.21,37.38,15.90548,28.842772,17.865486,0.580347179204758,,,,,,,,,,,,2025-10-31 15:06:20.973025,2025-10-31 15:06:20.973025
4841,HS552C,211.0,211.6,HS552C_4841,9.21,37.38,15.90548,28.842772,17.865486,0.580347179204758,,,,,,,,,,,,2025-10-31 15:06:20.973047,2025-10-31 15:06:20.973048
4842,HS552C,211.6,211.8,HS552C_4842,8.4,25.81,48.312528,19.549065,6.328407,0.779497159388646,,,,,,,,,,,,2025-10-31 15:06:20.973070,2025-10-31 15:06:20.973070
4843,HS552C,211.8,212.2,HS552C_4843,8.4,25.81,48.312528,19.549065,6.328407,0.779497159388646,,,,,,,,,,,,2025-10-31 15:06:20.973092,2025-10-31 15:06:20.973093
4844,HS552C,212.2,213.0,HS552C_4844,20.33,36.31,16.890588,28.985319,17.814093,0.602412908246517,,,,,,,,,,,,2025-10-31 15:06:20.973115,2025-10-31 15:06:20.973115
4845,HS552C,213.0,213.1,HS552C_4845,8.51,34.27,20.599782,29.085525,16.03812,0.623964422341239,,,,,,,,,,,,2025-10-31 15:06:20.973137,2025-10-31 15:06:20.973138
4846,HS552C,213.1,214.3,HS552C_4846,8.51,34.27,20.599782,29.085525,16.03812,0.623964422341239,,,,,,,,,,,,2025-10-31 15:06:20.973159,2025-10-31 15:06:20.973160
4847,HS552C,214.3,215.0,HS552C_4847,8.51,34.27,20.599782,29.085525,16.03812,0.623964422341239,,,,,,,,,,,,2025-10-31 15:06:20.973182,2025-10-31 15:06:20.973182
4848,HS552C,215.0,217.0,HS552C_4848,7.62,35.35,15.78753,29.680815,19.181655,0.556922169300714,,,,,,,,,,,,2025-10-31 15:06:20.973204,2025-10-31 15:06:20.973205
4849,HS552C,217.0,218.35,HS552C_4849,10.17,36.3,16.79132,28.80514,18.10354,0.547722141823444,,,,,,,,,,,,2025-10-31 15:06:20.973227,2025-10-31 15:06:20.973227
4850,HS552C,218.35,218.8,HS552C_4850,10.17,36.3,16.79132,28.80514,18.10354,0.547722141823444,,,,,,,,,,,,2025-10-31 15:06:20.973249,2025-10-31 15:06:20.973250
4851,HS552C,218.8,219.0,HS552C_4851,10.17,36.3,16.79132,28.80514,18.10354,0.547722141823444,,,,,,,,,,,,2025-10-31 15:06:20.973284,2025-10-31 15:06:20.973285
4852,HS552C,219.0,219.6,HS552C_4852,10.67,36.17,16.710694,29.546907,17.572399,0.562451410500392,,,,,,,,,,,,2025-10-31 15:06:20.973307,2025-10-31 15:06:20.973308
4853,HS552C,219.6,219.7,HS552C_4853,10.67,36.17,16.710694,29.546907,17.572399,0.562451410500392,,,,,,,,,,,,2025-10-31 15:06:20.973330,2025-10-31 15:06:20.973330
4854,HS552C,219.7,221.0,HS552C_4854,10.67,36.17,16.710694,29.546907,17.572399,0.562451410500392,,,,,,,,,,,,2025-10-31 15:06:20.973352,2025-10-31 15:06:20.973353
4855,HS552C,221.0,222.5,HS552C_4855,9.09,35.04,20.930112,28.049728,15.98016,0.536379100208998,,,,,,,,,,,,2025-10-31 15:06:20.973375,2025-10-31 15:06:20.973375
4856,HS552C,222.5,223.0,HS552C_4856,9.09,35.04,20.930112,28.049728,15.98016,0.536379100208998,,,,,,,,,,,,2025-10-31 15:06:20.973397,2025-10-31 15:06:20.973398
4857,HS552C,223.0,223.1,HS552C_4857,6.39,31.94,25.79474,27.611942,14.653318,0.615491859844034,,,,,,,,,,,,2025-10-31 15:06:20.973429,2025-10-31 15:06:20.973430
4858,HS552C,223.1,224.2,HS552C_4858,6.39,31.94,25.79474,27.611942,14.653318,0.615491859844034,,,,,,,,,,,,2025-10-31 15:06:20.973452,2025-10-31 15:06:20.973453
4859,HS552C,224.2,224.8,HS552C_4859,6.39,31.94,25.79474,27.611942,14.653318,0.615491859844034,,,,,,,,,,,,2025-10-31 15:06:20.973474,2025-10-31 15:06:20.973475
4860,HS552C,224.8,225.0,HS552C_4860,6.39,31.94,25.79474,27.611942,14.653318,0.615491859844034,,,,,,,,,,,,2025-10-31 15:06:20.973497,2025-10-31 15:06:20.973498
4861,HS552C,225.0,227.0,HS552C_4861,6.77,31.44,29.75504,27.190896,11.614064,0.744430848439343,,,,,,,,,,,,2025-10-31 15:06:20.973519,2025-10-31 15:06:20.973520
4862,HS552C,227.0,227.3,HS552C_4862,7.58,31.71,31.194872,25.601921,11.500036,0.689106838346678,,,,,,,,,,,,2025-10-31 15:06:20.973542,2025-10-31 15:06:20.973542
4863,HS552C,227.3,229.0,HS552C_4863,7.58,31.71,31.194872,25.601921,11.500036,0.689106838346678,,,,,,,,,,,,2025-10-31 15:06:20.973564,2025-10-31 15:06:20.973565
4864,HS552C,229.0,229.7,HS552C_4864,6.32,31.11,32.65386,24.951958,11.284182,0.627224036080273,,,,,,,,,,,,2025-10-31 15:06:20.973587,2025-10-31 15:06:20.973587
4865,HS552C,229.7,231.0,HS552C_4865,6.32,31.11,32.65386,24.951958,11.284182,0.627224036080273,,,,,,,,,,,,2025-10-31 15:06:20.973609,2025-10-31 15:06:20.973610
4866,HS552C,231.6,233.0,HS552C_4866,9.24,34.29,26.408849,26.34971,12.951441,0.48,,,,,,,,,,,,2025-10-31 15:06:20.973632,2025-10-31 15:06:20.973633
4867,HS552C,233.0,233.1,HS552C_4867,6.71,31.81,33.501747,26.062218,8.626035,0.48,,,,,,,,,,,,2025-10-31 15:06:20.973655,2025-10-31 15:06:20.973656
4868,HS552C,233.1,235.0,HS552C_4868,6.71,31.81,33.501747,26.062218,8.626035,0.48,,,,,,,,,,,,2025-10-31 15:06:20.973678,2025-10-31 15:06:20.973679
4869,HS552C,235.0,236.0,HS552C_4869,6.4,31.99,32.291148,25.326924,10.385127,0.45,,,,,,,,,,,,2025-10-31 15:06:20.973701,2025-10-31 15:06:20.973702
4870,HS552C,236.0,236.6,HS552C_4870,2.85,24.66,58.629588,14.103648,2.614298,0.22,,,,,,,,,,,,2025-10-31 15:06:20.973724,2025-10-31 15:06:20.973725
4871,HS552C,236.6,237.6,HS552C_4871,4.08,28.13,49.360316,17.184117,5.325567,0.3,,,,,,,,,,,,2025-10-31 15:06:20.973747,2025-10-31 15:06:20.973747
4872,HS552C,237.6,238.6,HS552C_4872,6.58,33.59,28.629351,25.627619,12.15303,0.59,,,,,,,,,,,,2025-10-31 15:06:20.973769,2025-10-31 15:06:20.973770
4873,HS552C,238.6,239.6,HS552C_4873,2.83,23.3,59.40415,14.6497,2.63848,0.29,,,,,,,,,,,,2025-10-31 15:06:20.973792,2025-10-31 15:06:20.973792
4874,HS552C,239.6,241.0,HS552C_4874,6.72,32.12,33.525932,24.321404,10.032664,0.69595,,,,,,,,,,,,2025-10-31 15:06:20.973814,2025-10-31 15:06:20.973815
4875,HS552C,241.0,242.75,HS552C_4875,7.12,31.78,32.172552,25.48017,10.567278,0.67284,,,,,,,,,,,,2025-10-31 15:06:20.973836,2025-10-31 15:06:20.973837
4876,HS552C,242.75,243.3,HS552C_4876,7.09,30.09,39.611006,21.399451,8.899543,0.66341,,,,,,,,,,,,2025-10-31 15:06:20.973859,2025-10-31 15:06:20.973859
4877,HS552C,243.3,245.0,HS552C_4877,7.65,33.7,21.67347,28.66149,15.97167,1.0008,,,,,,,,,,,,2025-10-31 15:06:20.973881,2025-10-31 15:06:20.973882
4878,HS552C,245.0,247.0,HS552C_4878,9.96,36.17,15.619201,28.895841,19.321341,1.2101,,,,,,,,,,,,2025-10-31 15:06:20.973904,2025-10-31 15:06:20.973904
4879,HS552C,247.0,249.0,HS552C_4879,7.53,32.22,31.41603,25.708954,10.655016,1.0298,,,,,,,,,,,,2025-10-31 15:06:20.973926,2025-10-31 15:06:20.973927
4880,HS552C,249.0,251.0,HS552C_4880,6.31,34.87,26.846586,25.46583,12.817584,1.0954,,,,,,,,,,,,2025-10-31 15:06:20.973949,2025-10-31 15:06:20.973949
4881,HS552C,251.0,253.0,HS552C_4881,9.22,37.23,18.259793,27.417936,17.092271,1.3036,,,,,,,,,,,,2025-10-31 15:06:20.973971,2025-10-31 15:06:20.973972
4882,HS552C,253.0,255.0,HS552C_4882,9.77,38.25,17.419675,26.842725,17.481425,1.1537,,,,,,,,,,,,2025-10-31 15:06:20.973994,2025-10-31 15:06:20.973994
4883,HS552C,255.0,256.0,HS552C_4883,8.4,36.07,19.677654,27.61776,16.634586,1.2124,,,,,,,,,,,,2025-10-31 15:06:20.974016,2025-10-31 15:06:20.974017
4884,HS552C,256.0,257.0,HS552C_4884,8.4,36.07,19.677654,27.61776,16.634586,1.2124,,,,,,,,,,,,2025-10-31 15:06:20.974039,2025-10-31 15:06:20.974039
4885,HS552C,257.0,259.0,HS552C_4885,10.18,37.87,15.34611,28.436901,18.346989,1.007,,,,,,,,,,,,2025-10-31 15:06:20.974061,2025-10-31 15:06:20.974062
4886,HS552C,259.0,260.0,HS552C_4886,7.69,38.03,14.135357,28.772671,19.061972,1.08,,,,,,,,,,,,2025-10-31 15:06:20.974084,2025-10-31 15:06:20.974084
4887,HS552C,260.0,262.0,HS552C_4887,8.8,36.0,17.7536,28.2624,17.984,1.3645,,,,,,,,,,,,2025-10-31 15:06:20.974106,2025-10-31 15:06:20.974107
4888,HS552C,262.0,264.25,HS552C_4888,6.75,34.4,26.77136,25.97104,12.8576,1.0711,,,,,,,,,,,,2025-10-31 15:06:20.974129,2025-10-31 15:06:20.974129
4889,HS552C,264.25,264.3,HS552C_4889,4.37,26.29,51.515919,17.093349,5.100732,0.85717,,,,,,,,,,,,2025-10-31 15:06:20.974151,2025-10-31 15:06:20.974152
4890,HS552C,264.3,265.7,HS552C_4890,6.13,33.94,27.48096,25.518978,13.060062,1.1376,,,,,,,,,,,,2025-10-31 15:06:20.974173,2025-10-31 15:06:20.974174
4891,HS552C,265.7,266.7,HS552C_4891,5.49,29.12,38.509104,24.779648,7.58416,0.742481312030473,,,,,,,,,,,,2025-10-31 15:06:20.974196,2025-10-31 15:06:20.974197
4892,HS552C,266.7,269.0,HS552C_4892,12.34,35.56,11.141676,31.15674,22.141584,0.991593839835729,,,,,,,,,,,,2025-10-31 15:06:20.974270,2025-10-31 15:06:20.974271
4893,HS552C,269.0,271.0,HS552C_4893,9.39,38.47,14.877954,28.125363,18.526683,1.16642844056947,,,,,,,,,,,,2025-10-31 15:06:20.974294,2025-10-31 15:06:20.974295
4894,HS552C,271.0,272.7,HS552C_4894,9.1,35.8,20.82648,27.11166,16.26186,1.09337755775578,,,,,,,,,,,,2025-10-31 15:06:20.974317,2025-10-31 15:06:20.974318
4895,HS552C,272.7,273.6,HS552C_4895,3.72,24.62,55.472142,15.90518,3.99514,0.586418506439551,,,,,,,,,,,,2025-10-31 15:06:20.974340,2025-10-31 15:06:20.974340
4896,HS552C,273.6,274.0,HS552C_4896,16.32,34.28,23.770924,27.148932,14.793572,2.33,,,,,,,,,,,,2025-10-31 15:06:20.974362,2025-10-31 15:06:20.974363
4897,HS552C,274.0,275.0,HS552C_4897,5.17,28.02,47.25487,18.585236,6.139894,0.61,,,,,,,,,,,,2025-10-31 15:06:20.974385,2025-10-31 15:06:20.974385
4898,HS552C,291.2,292.4,HS552C_4898,6.78,33.05,31.31921,24.282765,11.348025,1.14,,,,,,,,,,,,2025-10-31 15:06:20.974407,2025-10-31 15:06:20.974408
4899,HS553C,54.65,55.4,HS553C_4899,4.14,29.48,50.03394,15.859948,4.626112,0.763243271437513,,,,,,,,,,,,2025-10-31 15:06:20.974430,2025-10-31 15:06:20.974431
4900,HS553C,56.35,56.85,HS553C_4900,5.88,32.41,45.630009,17.242209,4.717782,0.302560760730982,,,,,,,,,,,,2025-10-31 15:06:20.974453,2025-10-31 15:06:20.974453
4901,HS553C,57.3,57.75,HS553C_4901,5.48,32.36,44.67622,17.870488,5.093292,0.610663537875582,,,,,,,,,,,,2025-10-31 15:06:20.974475,2025-10-31 15:06:20.974476
4902,HS553C,60.1,60.3,HS553C_4902,8.96,34.05,41.35065,18.644065,5.94869,0.494132403339192,,,,,,,,,,,,2025-10-31 15:06:20.974498,2025-10-31 15:06:20.974498
4903,HS553C,60.3,60.5,HS553C_4903,8.96,34.05,41.35065,18.644065,5.94869,0.494132403339192,,,,,,,,,,,,2025-10-31 15:06:20.974520,2025-10-31 15:06:20.974521
4904,HS553C,60.5,60.7,HS553C_4904,8.96,34.05,41.35065,18.644065,5.94869,0.494132403339192,,,,,,,,,,,,2025-10-31 15:06:20.974543,2025-10-31 15:06:20.974543
4905,HS553C,67.1,67.4,HS553C_4905,3.49,27.18,58.87497,11.498278,2.454034,0.456854767381618,,,,,,,,,,,,2025-10-31 15:06:20.974565,2025-10-31 15:06:20.974566
4906,HS553C,67.4,67.6,HS553C_4906,8.73,33.24,38.901052,20.501996,7.350276,0.619550647529309,,,,,,,,,,,,2025-10-31 15:06:20.974587,2025-10-31 15:06:20.974588
4907,HS553C,67.6,67.8,HS553C_4907,8.73,33.24,38.901052,20.501996,7.350276,0.619550647529309,,,,,,,,,,,,2025-10-31 15:06:20.974610,2025-10-31 15:06:20.974611
4908,HS553C,67.8,68.6,HS553C_4908,8.73,33.24,38.901052,20.501996,7.350276,0.619550647529309,,,,,,,,,,,,2025-10-31 15:06:20.974632,2025-10-31 15:06:20.974633
4909,HS553C,68.6,68.9,HS553C_4909,4.27,27.69,57.1249,12.965183,2.219917,0.272773291549149,,,,,,,,,,,,2025-10-31 15:06:20.974655,2025-10-31 15:06:20.974655
4910,HS553C,68.9,69.2,HS553C_4910,5.0,31.45,45.18816,17.884695,5.477145,0.459046878947368,,,,,,,,,,,,2025-10-31 15:06:20.974677,2025-10-31 15:06:20.974678
4911,HS553C,69.2,69.3,HS553C_4911,4.27,27.69,57.1249,12.965183,2.219917,0.272773291549149,,,,,,,,,,,,2025-10-31 15:06:20.974700,2025-10-31 15:06:20.974700
4912,HS553C,69.3,70.0,HS553C_4912,6.05,31.53,45.381916,17.761118,5.326966,0.372828077700905,,,,,,,,,,,,2025-10-31 15:06:20.974722,2025-10-31 15:06:20.974723
4913,HS553C,70.0,70.1,HS553C_4913,5.23,32.13,43.090663,18.555658,6.223679,0.495428799198059,,,,,,,,,,,,2025-10-31 15:06:20.974744,2025-10-31 15:06:20.974745
4914,HS553C,70.1,71.6,HS553C_4914,5.23,32.13,43.090663,18.555658,6.223679,0.495428799198059,,,,,,,,,,,,2025-10-31 15:06:20.974767,2025-10-31 15:06:20.974767
4915,HS553C,71.6,73.15,HS553C_4915,4.86,32.45,47.37957,15.705375,4.465055,0.358624185410973,,,,,,,,,,,,2025-10-31 15:06:20.974789,2025-10-31 15:06:20.974790
4916,HS553C,73.15,73.45,HS553C_4916,3.88,29.83,55.665861,12.20958,2.294559,0.168358358302122,,,,,,,,,,,,2025-10-31 15:06:20.974812,2025-10-31 15:06:20.974812
4917,HS553C,73.45,74.3,HS553C_4917,7.44,36.54,30.010234,23.816538,9.633228,0.546800868625756,,,,,,,,,,,,2025-10-31 15:06:20.974834,2025-10-31 15:06:20.974835
4918,HS553C,74.3,74.6,HS553C_4918,6.13,31.14,45.819444,17.097938,5.949504,0.325168554383722,,,,,,,,,,,,2025-10-31 15:06:20.974856,2025-10-31 15:06:20.974857
4919,HS553C,74.6,74.9,HS553C_4919,6.02,31.51,44.128107,18.718317,5.643576,0.301791805703341,,,,,,,,,,,,2025-10-31 15:06:20.974879,2025-10-31 15:06:20.974879
4920,HS553C,74.9,75.2,HS553C_4920,5.12,29.95,49.686465,16.104495,4.25904,0.262569371838111,,,,,,,,,,,,2025-10-31 15:06:20.974901,2025-10-31 15:06:20.974902
4921,HS553C,75.2,75.4,HS553C_4921,3.88,29.83,55.665861,12.20958,2.294559,0.168358358302122,,,,,,,,,,,,2025-10-31 15:06:20.974924,2025-10-31 15:06:20.974924
