sample_id,hole_id,depth_from,depth_to,sample_no,im,tm,ash,vm,fc,sulphur,gross_cv,net_cv,sg,rd,hgi,seam_code_quality,seam_code_73,quality_seam_label,seam_label_73
1416,HPC10C,190.6,191.6,61,15.24,42.4506348195491,7.30301444139922,27.4050076989307,22.841343040121,0.400679646931802,3168.9018835672,0.0,1.20078027502373,0.0,0.0,0.0,34,"",F1a
1417,HPC10C,191.6,192.8,61,15.24,42.4506348195491,7.30301444139922,27.4050076989307,22.841343040121,0.400679646931802,3168.9018835672,0.0,1.20078027502373,0.0,0.0,0.0,35,"",E2e
1418,HPC10C,192.8,194.0,62,16.02,41.2535350517751,6.59722801368566,28.1513060031894,23.9979309313499,0.372191523462164,3273.64990712138,0.0,1.21294090067709,0.0,0.0,0.0,35,"",E2e
1419,HPC10C,194.0,195.0,62,16.02,41.2535350517751,6.59722801368566,28.1513060031894,23.9979309313499,0.372191523462164,3273.64990712138,0.0,1.21294090067709,0.0,0.0,0.0,36,"",E2d2
1420,HPC10C,195.0,196.0,63,19.57,45.69878159482,6.61931852359145,26.0754450781675,21.6064548034211,0.398600514067118,2957.89397056331,0.0,1.20113432653637,0.0,0.0,0.0,36,"",E2d2
1421,HPC10C,196.0,197.4,64,14.74,41.4806146416362,9.49769624366244,30.5354152799942,18.4862738347071,0.534320561972543,3076.66732385629,0.0,1.21956113719271,0.0,0.0,0.0,36,"",E2d2
1422,HPC10C,197.4,198.8,64,14.74,41.4806146416362,9.49769624366244,30.5354152799942,18.4862738347071,0.534320561972543,3076.66732385629,0.0,1.21956113719271,0.0,0.0,0.0,37,"",E2d1
1423,HPC10C,198.8,199.4,64,14.74,41.4806146416362,9.49769624366244,30.5354152799942,18.4862738347071,0.534320561972543,3076.66732385629,0.0,1.21956113719271,0.0,0.0,0.0,38,"",E2c
1424,HPC10C,199.4,200.0,65,16.86,37.5101148589963,8.44863247106369,31.876090410426,22.165162259514,0.488103577225978,3363.63043526117,0.0,1.22027657667657,0.0,0.0,0.0,38,"",E2c
1425,HPC10C,200.0,201.1,66,14.14,35.6896681143558,12.1353596268211,31.8786315157138,20.2963407431093,0.538728234436869,3403.35429554336,0.0,1.25549666359225,0.0,0.0,0.0,38,"",E2c
1426,HPC10C,201.1,202.1,66,14.14,35.6896681143558,12.1353596268211,31.8786315157138,20.2963407431093,0.538728234436869,3403.35429554336,0.0,1.25549666359225,0.0,0.0,0.0,39,"",E2b
1427,HPC10C,202.1,204.8,66,14.14,35.6896681143558,12.1353596268211,31.8786315157138,20.2963407431093,0.538728234436869,3403.35429554336,0.0,1.25549666359225,0.0,0.0,0.0,40,"",E2a
1428,HPC10C,204.8,205.0,67,7.47,23.110845059973,38.4291996390255,28.1029861305799,10.3569691704216,0.550090259145666,2410.66155892376,0.0,1.49017346327979,0.0,0.0,0.0,40,"",E2a
1429,HPC10C,205.0,206.4,68,11.96,34.54912712,15.505311785272,32.025112100184,17.926994081832,0.69474272744,3310.65145572,0.0,1.30008733836205,0.0,0.0,0.0,41,"",E1c3
1430,HPC10C,206.4,208.0,69,14.34,36.6356649409157,13.3888839979845,31.2956450856818,18.6798059754181,0.890029978322324,3247.72915518981,0.0,1.28617565487182,0.0,0.0,0.0,42,"",E1c2
1431,HPC10C,208.0,208.2,70,12.5,35.5850964368574,18.8542422729318,29.6050896776203,15.9491301222341,0.919329503653171,2881.55470025178,0.0,1.30131300124581,0.0,0.0,0.0,42,"",E1c2
1432,HPC10C,208.2,209.0,70,12.5,35.5850964368574,18.8542422729318,29.6050896776203,15.9491301222341,0.919329503653171,2881.55470025178,0.0,1.30131300124581,0.0,0.0,0.0,43,"",E1c1
1433,HPC10C,209.0,209.4,71,10.57,29.1317965472389,25.1652990460755,30.1685942098404,15.5343101968452,0.8819893821192339,2904.59786301741,0.0,1.38892057794708,0.0,0.0,0.0,43,"",E1c1
1434,HPC10C,209.4,212.0,72,17.42,39.0831080910118,12.6768052062604,29.6421596029136,18.5979270998141,0.898262282363465,3113.0759532671,0.0,1.27414475695145,0.0,0.0,0.0,44,"",E1b
1435,HPC10C,212.0,212.2,73,12.9,29.7037758709522,27.1062240241608,29.7563916738259,13.433608431061,0.755898284236796,2745.3540638302,0.0,1.40638232755586,0.0,0.0,0.0,44,"",E1b
1436,HPC10C,212.2,212.6,73,12.9,29.7037758709522,27.1062240241608,29.7563916738259,13.433608431061,0.755898284236796,2745.3540638302,0.0,1.40638232755586,0.0,0.0,0.0,45,"",E1a
1437,HPC10C,212.6,215.0,74,11.62,33.8040390313693,18.806272511188,30.1588798173081,17.2308086401346,1.12655968423758,2988.36789851427,0.0,1.30581147161633,0.0,0.0,0.0,45,"",E1a
1438,HPC10C,215.0,215.8,75,9.8,33.5671624370778,34.6978710591143,22.3745796911922,9.36038681261574,0.858250394812342,1889.84483229441,0.0,1.47040318476327,0.0,0.0,0.0,45,"",E1a
1439,HPC10C,215.8,216.8,76,11.07,37.9178522581402,20.0649501501691,26.9933178381606,15.0238797535301,1.13287877381637,2686.90111300137,0.0,1.33085767528641,0.0,0.0,0.0,46,"",D2c
1440,HPC10C,216.8,217.0,77,11.28,37.7459700066452,16.7214324562151,28.8173904839239,16.7152070532158,1.13540628868629,2942.95541766038,0.0,1.28223841868172,0.0,0.0,0.0,46,"",D2c
1441,HPC10C,217.0,219.0,77,11.28,37.7459700066452,16.7214324562151,28.8173904839239,16.7152070532158,1.13540628868629,2942.95541766038,0.0,1.28223841868172,0.0,0.0,0.0,47,"",D2b
1442,HPC10C,219.0,219.2,78,11.32,35.3332307479861,23.6033707769851,26.4745753317745,14.5888231432543,0.987429772712584,2531.74631067526,0.0,1.33072100907476,0.0,0.0,0.0,47,"",D2b
1443,HPC10C,219.2,219.9,78,11.32,35.3332307479861,23.6033707769851,26.4745753317745,14.5888231432543,0.987429772712584,2531.74631067526,0.0,1.33072100907476,0.0,0.0,0.0,48,"",D2a
1444,HPC10C,219.9,220.8,79,13.8,35.1724845789356,30.8578973404267,22.410872081062,11.5522632480337,0.773041799319166,2029.92849795731,0.0,1.43583899148284,0.0,0.0,0.0,48,"",D2a
1445,HPC10C,220.8,221.7,80,4.54,21.817619817599,63.8984593230763,11.6804475992507,2.60347326007395,0.233441481493712,479.760205430415,0.0,1.73485041119439,0.0,0.0,0.0,0.0,"",""
1446,HPC10C,221.7,223.4,81,8.53,30.3369879566782,40.1467938405663,21.1009263479222,8.41529185483327,0.624271065286875,1655.92642894582,0.0,1.52091464727495,0.0,0.0,0.0,49,"",D1c
1447,HPC10C,223.4,225.6,82,8.9,29.5992480039089,36.0170247212002,24.5980227474342,9.78570452745667,0.716580738786119,2014.55113453403,0.0,1.50880859724513,0.0,0.0,0.0,50,"",D1b
1448,HPC10C,225.6,225.9,83,6.24,25.9259104584178,55.9185301949404,14.325928917342,3.8296304292998,0.23722511589858,680.569918371602,0.0,1.76996597543141,0.0,0.0,0.0,0.0,"",""
1449,HPC18C,86.2,87.25,1,4.94,26.8039633284741,53.2793950932037,15.5761166037007,4.34052497462149,0.374904463444133,832.783941739135,0.0,1.71336190625338,0.0,0.0,0.0,0.0,"",""
1450,HPC18C,90.4,90.8,2,7.11,32.7363346925972,42.2752136457026,17.636533043601,7.35191861809912,0.737662782308658,1272.94078889586,0.0,1.5587263527524,0.0,0.0,0.0,0.0,"",""
1451,HPC18C,91.8,92.2,3,7.41,34.7574293384103,31.6100254855402,23.7678684920171,9.86467668403236,0.508552414924749,2017.77746672105,0.0,1.42252549008994,0.0,0.0,21,16,H3a1,H2a
1452,HPC18C,95.0,95.4,4,6.9,33.3012570509022,36.5442412618107,21.8905274358939,8.26397425139322,0.478970049259386,1732.74164000126,0.0,1.46508846009299,0.0,0.0,0.0,0.0,"",""
1453,HPC18C,97.2,99.0,5,6.28,30.3499025413609,44.22084687649,18.8194563333243,6.60979424882485,0.41350100539892,1305.93932734948,0.0,1.58059620507178,0.0,0.0,0.0,0.0,"",""
1454,HPC18C,99.4,99.9,6,7.84,34.3749460779942,32.4187766374709,23.6053318957455,9.60094538878946,0.665842221905924,1992.69878089148,0.0,1.40559350344093,0.0,0.0,24,16,H2a,H2a
1455,HPC18C,100.8,101.4,7,11.49,33.7572494851782,37.0826917381972,21.2572986402063,7.90276013641824,0.489489844302439,1673.00553209606,0.0,1.49232400952478,0.0,0.0,0.0,0.0,"",""
1456,HPC18C,103.6,104.6,8,6.87,29.5279838951739,42.4241536951053,20.3170822430214,7.73078016669942,0.403150177388255,1577.77710619058,0.0,1.65302750445822,0.0,0.0,0.0,0.0,"",""
1457,HPC18C,106.5,106.8,9,3.29,24.3635191208646,63.9279536390452,10.5966709711669,1.11185626892329,0.145454169309292,312.249385601822,0.0,1.78800687449281,0.0,0.0,0.0,0.0,"",""
1458,HPC18C,106.8,108.35,10,7.8,33.6825973173785,31.6997184822931,24.5042802912286,10.1134039090998,0.468163460499617,2076.20942723905,0.0,1.4408454839485,0.0,0.0,27,18,G3c,G3c
1459,HPC18C,108.35,108.85,11,2.83,16.0502114576811,74.9335812528739,8.42855876964882,0.587648519796232,0.101764388107438,189.403232912757,0.0,1.97564190473312,0.0,0.0,0.0,0.0,"",""
1460,HPC18C,108.85,109.2,12,8.01,26.073336789458,50.2479529842054,17.8311111663827,5.84759905995387,0.402815530684336,1120.41608125746,0.0,1.68358757820208,0.0,0.0,0.0,0.0,"",""
1461,HPC18C,109.2,109.5,13,9.54,35.661545839557,32.2721686068782,22.8916219902856,9.17466356327917,0.554728911368975,1902.17358074219,0.0,1.47041000152691,0.0,0.0,0.0,0.0,"",""
1462,HPC18C,109.5,109.7,13,9.54,35.661545839557,32.2721686068782,22.8916219902856,9.17466356327917,0.554728911368975,1902.17358074219,0.0,1.47041000152691,0.0,0.0,28,19,G3b,G3b
1463,HPC18C,109.7,111.7,14,8.86,35.980600194055,27.6307729562458,24.6794786251918,11.7091482245073,0.569389131914626,2198.91255133336,0.0,1.40067668568106,0.0,0.0,28,19,G3b,G3b
1464,HPC18C,111.7,112.0,15,3.42,24.9595922090405,61.5781586332613,11.8038561455179,1.65088897140111,0.187476703208538,408.153619969651,0.0,1.79543034502924,0.0,0.0,0.0,0.0,"",""
1465,HPC18C,112.7,113.0,16,2.66,21.4212218040669,69.730807771071,8.73796013538776,0.110010289474306,0.123034637197885,101.781878891287,0.0,1.85471761656535,0.0,0.0,0.0,0.0,"",""
1466,HPC18C,113.0,113.2,17,12.72,37.8682111290859,29.1895144115554,21.3360562982719,11.6000049821997,1.75831254022866,1788.55978712515,0.0,1.42600949076714,0.0,0.0,30,20,G3a2,G3a2
1467,HPC18C,113.2,114.9,18,9.26,37.8483815311895,24.0029550526546,25.5567455143749,12.591917901781,0.46815771681102,2355.5079832274,0.0,1.33242807353831,0.0,0.0,30,20,G3a2,G3a2
1468,HPC18C,114.9,115.8,18,9.26,37.8483815311895,24.0029550526546,25.5567455143749,12.591917901781,0.46815771681102,2355.5079832274,0.0,1.33242807353831,0.0,0.0,31,21,G3a1,G3a1
1469,HPC18C,115.8,116.85,19,8.28,36.0999764951702,32.4228719263507,21.2531478177064,10.2176137584223,0.467720025948185,1817.7996110885,0.0,1.44032030379923,0.0,0.0,31,21,G3a1,G3a1
1470,HPC18C,116.85,117.15,20,2.6,16.2108192849515,76.3822171398382,7.32317439449524,0.0837891807150485,0.0739641680564595,28.3885314537639,0.0,2.03408538161386,0.0,0.0,0.0,0.0,"",""
1471,HPC18C,117.7,118.0,21,4.17,25.6869930927181,59.8591270638156,12.4994477618048,1.95443208166151,0.318026789760465,486.026296756336,0.0,1.77263998372811,0.0,0.0,0.0,0.0,"",""
1472,HPC18C,118.0,121.0,22,9.62,35.9472894413112,24.1670876937933,26.9021384346493,12.9834844302462,0.523810565401997,2402.66408929274,0.0,1.35251913811216,0.0,0.0,33,22,G2b3,G2b3
1473,HPC18C,121.0,121.4,22,9.62,35.9472894413112,24.1670876937933,26.9021384346493,12.9834844302462,0.523810565401997,2402.66408929274,0.0,1.35251913811216,0.0,0.0,0.0,0.0,"",""
1474,HPC18C,121.4,121.8,22,9.62,35.9472894413112,24.1670876937933,26.9021384346493,12.9834844302462,0.523810565401997,2402.66408929274,0.0,1.35251913811216,0.0,0.0,38,22,G2b2b,G2b3
1475,HPC18C,121.8,123.0,23,7.72,32.4438988660539,36.1830477673415,21.6314635830895,9.74158978351503,0.501019121088535,1788.24542956101,0.0,1.50035246107713,0.0,0.0,38,23,G2b2b,G2b2
1476,HPC18C,123.0,123.3,23,7.72,32.4438988660539,36.1830477673415,21.6314635830895,9.74158978351503,0.501019121088535,1788.24542956101,0.0,1.50035246107713,0.0,0.0,0.0,0.0,"",""
1477,HPC18C,123.3,125.55,23,7.72,32.4438988660539,36.1830477673415,21.6314635830895,9.74158978351503,0.501019121088535,1788.24542956101,0.0,1.50035246107713,0.0,0.0,39,23,G2b2a,G2b2
1478,HPC18C,125.55,126.2,24,4.07,26.4468117577464,56.5329804829961,14.6812163731538,2.33899138610366,0.310421596911902,625.540998309995,0.0,1.73532667021087,0.0,0.0,0.0,0.0,"",""
1479,HPC18C,126.2,127.8,25,9.43,35.5846901208617,29.4828873316816,23.1895115564898,11.7429109909669,0.429456735832175,2106.63027171148,0.0,1.40866388554446,0.0,0.0,40,24,G2b1,G2b1
1480,HPC18C,127.8,128.2,26,5.19,31.273449496042,49.1944648507332,15.2779121770299,4.254173476195,0.27582680869382,833.656464582607,0.0,1.64334161868295,0.0,0.0,0.0,0.0,"",""
1481,HPC18C,128.2,128.7,27,8.39,36.3746100015154,33.6196560751993,20.5637260475102,9.44200787577511,0.39760138921878,1691.29218662275,0.0,1.4697470181622,0.0,0.0,0.0,0.0,"",""
1482,HPC18C,128.7,129.25,28,7.11,30.1161190970679,42.782911888775,19.6373705337239,7.46359848043315,0.427917457409611,1441.76412275142,0.0,1.59908092351214,0.0,0.0,0.0,0.0,"",""
1483,HPC18C,129.25,129.55,29,8.43,36.3860341488219,25.4773933233968,24.9621202000023,13.1680909311939,0.512426924660326,2292.90937129807,0.0,1.39611282208498,0.0,0.0,0.0,0.0,"",""
1484,HPC18C,129.55,129.85,30,2.64,17.4376980586436,73.3070678937304,9.22220912684952,0.0330249207765426,0.111174176094,182.18911910422,0.0,1.9447317993202,0.0,0.0,0.0,0.0,"",""
1485,HPC18C,129.85,130.15,31,7.58,33.3081276903669,38.3745033269629,20.2943367438214,8.02303223884887,0.466612188626433,1563.74472294931,0.0,1.53014361948327,0.0,0.0,0.0,0.0,"",""
1486,HPC18C,130.15,131.0,32,9.98,38.4657603128923,21.4631428028632,25.1921177279019,14.8789791563426,0.47415952789779,2367.55072059855,0.0,1.33402202545898,0.0,0.0,42,25,G2a2,G2a
1487,HPC18C,131.0,131.3,33,3.25,24.0007112436851,66.3777787997654,8.91471657111573,0.706793385433728,0.157010210197542,204.764471296898,0.0,1.79917766897227,0.0,0.0,0.0,0.0,"",""
1488,HPC18C,132.5,132.8,34,2.91,17.6643911079767,72.0601249022988,9.57563131414231,0.699852675582198,0.195047791174841,210.549002369993,0.0,1.93917086374985,0.0,0.0,0.0,0.0,"",""
1489,HPC18C,132.8,133.9,35,6.38,28.7036473293393,42.4427187448443,19.7134415134377,9.1401924123787,0.517854302670896,1555.8780213658,0.0,1.57203763900924,0.0,0.0,0.0,0.0,"",""
1490,HPC18C,133.9,134.4,36,4.57,24.3056115123994,59.2611367469425,13.0042959421698,3.42138635963954,0.399943671415885,647.911603187799,0.0,1.76529061984865,0.0,0.0,0.0,0.0,"",""
1491,HPC18C,134.4,135.6,37,9.11,37.2814717608085,26.222616656806,22.4030582870392,14.0928532953463,0.420929719726118,2111.3006682997,0.0,1.38293864504674,0.0,0.0,44,26,G1b,G1b
1492,HPC18C,135.6,136.3,38,4.86,26.6994162568469,52.9156914041822,14.9972994338491,5.38759290512175,0.307748425166755,862.45679476309,0.0,1.71790633597121,0.0,0.0,0.0,0.0,"",""
1493,HPC18C,136.3,137.2,39,9.61,38.5495761768058,22.8657027046106,23.8489094857817,14.7296665904197,0.486606592100097,2289.19314777218,0.0,1.33395282690872,0.0,0.0,45,27,G1a,G1a
1494,HPC18C,137.2,138.0,40,5.98,31.0422842308128,41.3401506036278,18.8944141207573,8.71625527322527,0.53616420930386,1468.65559229625,0.0,1.53696962698908,0.0,0.0,45,0.0,G1a,""
1495,HPC18C,138.0,138.5,41,3.11,24.2311131460719,63.2367129682883,10.5015677179544,2.03060616768527,0.410570553989569,384.607843250066,0.0,1.80107551477192,0.0,0.0,0.0,0.0,"",""
1496,HPC18C,138.5,139.5,42,6.16,26.8112245885565,48.7364055464802,16.987114772996,7.47257396950838,0.516720241747544,1149.30711259914,0.0,1.67056711112539,0.0,0.0,0.0,0.0,"",""
1497,HPC18C,139.5,139.8,43,7.87,32.3510380049715,33.3306435749505,21.0591218690524,13.2591965510256,0.74015145653955,1893.98736655114,0.0,1.45640829654157,0.0,0.0,0.0,0.0,"",""
1498,HPC18C,180.2,180.65,44,5.49,31.9020707912171,39.8577179659006,19.3738608598987,8.86635038298353,0.568251315950763,1545.19828766826,0.0,1.50110287574971,0.0,0.0,47,0.0,F2c2,""
1499,HPC18C,181.7,182.0,45,5.05,28.8289254721993,50.4104720880413,15.4654744948911,5.29512794486838,0.601877174445373,887.423470826265,0.0,1.68454517528201,0.0,0.0,0.0,0.0,"",""
1500,HPC18C,182.0,182.9,46,8.1,32.0290385387279,28.0312245066286,25.9377188936214,14.0020180610221,0.541696759240867,2391.89739420343,0.0,1.38858993255419,0.0,0.0,48,29,F2c1,F2c1
1501,HPC18C,182.9,184.0,47,5.41,29.4085137613856,46.8798060110638,17.1749086018549,6.5367716256957,0.266268489005976,1150.71063057598,0.0,1.64034687811227,0.0,0.0,0.0,0.0,"",""
1502,HPC18C,184.0,184.6,48,7.86,32.6536318105566,34.6429717966497,21.7394076515523,10.9639887412414,0.50617951337351,1896.53044710089,0.0,1.47567873096453,0.0,0.0,0.0,0.0,"",""
1503,HPC18C,184.6,185.1,49,3.98,23.892240366891,60.8785969305239,12.6110557712062,2.61810693137895,0.238579833884251,574.98136278121,0.0,1.7679683323246,0.0,0.0,0.0,0.0,"",""
1504,HPC18C,185.1,185.5,50,7.57,31.0957124586545,36.7053139732748,20.9813555563397,11.2176180117311,0.577087385821772,1817.16328321874,0.0,1.48023764063536,0.0,0.0,0.0,0.0,"",""
1505,HPC18C,185.5,185.8,51,2.77,21.1539269163744,66.9008930114563,10.699412117448,1.24576795472128,0.17225632875063,341.003792354362,0.0,1.83999255737884,0.0,0.0,0.0,0.0,"",""
1506,HPC18C,186.2,186.5,52,5.17,22.6189562873754,57.7107824008754,15.4220420119261,4.24821929982309,0.511956836710963,741.490407817276,0.0,1.78923684357821,0.0,0.0,0.0,0.0,"",""
1507,HPC18C,186.5,187.1,53,6.56,30.0159450578656,37.6374247478799,21.967994846336,10.3786353479185,0.615783288225328,1824.80577163491,0.0,1.48463976149914,0.0,0.0,49,30,F2b,F2b
1508,HPC18C,187.1,187.7,54,11.9,36.766122311636,16.6368332198086,28.8915587158135,17.7118091405108,0.35667208671599,2874.0120397386,0.0,1.30895653155044,0.0,0.0,49,30,F2b,F2b
1509,HPC18C,187.7,188.85,55,6.73,28.7265501488605,43.1204371599394,20.4412254173068,7.7117872738933,0.314773876516365,1521.7305653486,0.0,1.61072510319888,0.0,0.0,0.0,0.0,"",""
1510,HPC18C,188.85,189.15,56,4.24,24.7899032051555,59.024883964594,13.1843299681362,2.99336185243481,0.163874130077739,641.103243014984,0.0,1.74857015398622,0.0,0.0,0.0,0.0,"",""
1511,HPC18C,190.0,190.3,57,5.15,25.4012589194355,51.5850294572104,17.441185664636,5.57252595871817,0.456070827388484,1014.32266100983,0.0,1.6526230099496,0.0,0.0,0.0,0.0,"",""
1512,HPC18C,190.3,191.5,58,10.35,36.4426564878723,13.2072159818201,31.4354621010983,18.9210211635604,0.487948832337893,3160.51917565388,0.0,1.25200063560483,0.0,0.0,51,31,F2a2,F2a2
1513,HPC18C,191.5,192.1,58,10.35,36.4426564878723,13.2072159818201,31.4354621010983,18.9210211635604,0.487948832337893,3160.51917565388,0.0,1.25200063560483,0.0,0.0,51,32,F2a2,F2a1
1514,HPC18C,192.1,193.0,58,10.35,36.4426564878723,13.2072159818201,31.4354621010983,18.9210211635604,0.487948832337893,3160.51917565388,0.0,1.25200063560483,0.0,0.0,52,32,F2a1,F2a1
1515,HPC18C,193.0,194.0,59,7.5,32.586130021151,32.6283130697629,23.3521645606733,11.4401337354107,0.550053451111746,2022.35779547792,0.0,1.41932434054382,0.0,0.0,52,32,F2a1,F2a1
1516,HPC18C,194.0,194.1,59,7.5,32.586130021151,32.6283130697629,23.3521645606733,11.4401337354107,0.550053451111746,2022.35779547792,0.0,1.41932434054382,0.0,0.0,52,32,F2a1,F2a1
1517,HPC18C,194.1,195.6,60,9.15,36.7272803643271,13.7111983450503,30.3645781531594,19.1969431374631,0.406122410579526,3083.892157917,0.0,1.25202956702969,0.0,0.0,54,33,F1b,F1b
1518,HPC18C,195.6,196.1,61,9.45,32.2720385907146,29.7867574278037,25.8517628699243,12.0894411115575,0.488030262400117,2289.89322069731,0.0,1.40521484423218,0.0,0.0,54,33,F1b,F1b
1519,HPC18C,196.1,196.4,61,9.45,32.2720385907146,29.7867574278037,25.8517628699243,12.0894411115575,0.488030262400117,2289.89322069731,0.0,1.40521484423218,0.0,0.0,55,33,F1a,F1b
1520,HPC18C,196.6,198.55,62,12.49,39.1779677133716,10.2606768467542,30.8915101983785,19.6698452414956,0.36094967463621,3089.78148110499,0.0,1.20967542620538,0.0,0.0,55,34,F1a,F1a
1521,HPC18C,198.55,198.8,63,10.32,37.2487755178777,12.7259483249744,32.5051342817394,17.5201418754086,0.344613939088373,2981.92167391033,0.0,1.25313737620431,0.0,0.0,55,34,F1a,F1a
1522,HPC18C,198.8,199.0,64,11.53,40.5718846562293,9.43718471659079,30.748106878867,19.2428237483129,0.298101153241308,3057.69643856935,0.0,1.21548798350154,0.0,0.0,55,34,F1a,F1a
1523,HPC18C,199.0,201.4,64,11.53,40.5718846562293,9.43718471659079,30.748106878867,19.2428237483129,0.298101153241308,3057.69643856935,0.0,1.21548798350154,0.0,0.0,62,35,E2e,E2e
1524,HPC18C,201.4,202.7,64,11.53,40.5718846562293,9.43718471659079,30.748106878867,19.2428237483129,0.298101153241308,3057.69643856935,0.0,1.21548798350154,0.0,0.0,64,36,E2d2,E2d2
1525,HPC18C,202.7,204.7,65,13.83,40.718726078373,7.87848130418423,30.5179998148536,20.8847928025892,0.337855792304874,3212.33369878341,0.0,1.21000712639519,0.0,0.0,64,36,E2d2,E2d2
1526,HPC18C,204.7,205.7,65,13.83,40.718726078373,7.87848130418423,30.5179998148536,20.8847928025892,0.337855792304874,3212.33369878341,0.0,1.21000712639519,0.0,0.0,65,37,E2d1,E2d1
1527,HPC18C,205.7,206.0,66,9.92,37.4367255910024,11.7055886419235,32.2451116303974,18.6125741366768,0.336041459703035,3174.79447360064,0.0,1.21634394078952,0.0,0.0,65,37,E2d1,E2d1
1528,HPC18C,206.0,207.7,66,9.92,37.4367255910024,11.7055886419235,32.2451116303974,18.6125741366768,0.336041459703035,3174.79447360064,0.0,1.21634394078952,0.0,0.0,66,38,E2c,E2c
1529,HPC18C,207.7,208.0,67,10.16,36.8746610729457,12.6061301837327,31.3480433111752,19.1711654321464,0.454574109737954,3123.27791404388,0.0,1.23650143860172,0.0,0.0,0.0,0.0,"",""
1530,HPC18C,208.0,208.7,67,10.16,36.8746610729457,12.6061301837327,31.3480433111752,19.1711654321464,0.454574109737954,3123.27791404388,0.0,1.23650143860172,0.0,0.0,67,39,E2b,E2b
1531,HPC18C,208.7,209.0,67,10.16,36.8746610729457,12.6061301837327,31.3480433111752,19.1711654321464,0.454574109737954,3123.27791404388,0.0,1.23650143860172,0.0,0.0,69,40,E2a2,E2a
1532,HPC18C,209.2,210.7,68,10.27,37.1679684875272,13.263841852283,31.1081388018253,18.4600508583645,0.480584864233147,3139.47286308828,0.0,1.2577352996456,0.0,0.0,69,40,E2a2,E2a
1533,HPC18C,210.7,211.05,69,5.79,30.1973100379503,41.1207646566435,20.3125827789565,8.36934252644976,0.411369827978236,1568.48963444817,0.0,1.52221191383446,0.0,0.0,0.0,40,"",E2a
1534,HPC18C,211.05,211.55,70,8.52,36.8456469684978,23.5249965042346,24.4028420113724,15.2265145158952,0.557626427351719,2428.53616597756,0.0,1.33494218921994,0.0,0.0,72,40,E2a1,E2a
1535,HPC18C,211.55,211.85,71,7.08,31.2456927509627,39.0249447945536,20.3925275300645,9.33683492441926,0.776852638622086,1608.23812748367,0.0,1.52300360424536,0.0,0.0,72,40,E2a1,E2a
1536,HPC18C,211.85,212.2,72,4.84,24.3731911547071,54.46642773038,16.3807667958905,4.77961431902251,0.471817190786817,888.400425975191,0.0,1.74664825442702,0.0,0.0,0.0,0.0,"",""
1537,HPC18C,212.2,212.7,73,6.83,33.5652304556189,31.4302894714467,23.7836474968884,11.220832576046,0.646485819549352,2117.76960654935,0.0,1.39942644506243,0.0,0.0,74,41,E1c3,E1c3
1538,HPC18C,212.7,212.8,73,6.83,33.5652304556189,31.4302894714467,23.7836474968884,11.220832576046,0.646485819549352,2117.76960654935,0.0,1.39942644506243,0.0,0.0,74,41,E1c3,E1c3
1539,HPC18C,212.8,213.9,74,9.58,35.4670038988303,17.2238566594022,30.5692802531241,16.7398591886434,0.63053490450675,3005.74455231314,0.0,1.29958160084841,0.0,0.0,74,41,E1c3,E1c3
1540,HPC18C,213.9,215.0,74,9.58,35.4670038988303,17.2238566594022,30.5692802531241,16.7398591886434,0.63053490450675,3005.74455231314,0.0,1.29958160084841,0.0,0.0,77,42,E1c2,E1c2
